name,abbr,cod,year,deaths,population,deaths_pp,deaths_p1ht,deaths_norm
Luxembourg,LU,Diseases of the genitourinary system (N00-N99),2019,83,613894.0,0.0001352024942416769,13.52024942416769,1.0412169586248996
Luxembourg,LU,"Pregnancy, childbirth and the puerperium (O00-O99)",2019,0,613894.0,0.0,0.0,0.0
Luxembourg,LU,Certain conditions originating in the perinatal period (P00-P96),2019,17,613894.0,2.769207713383744e-05,2.769207713383744,1.55062237813204
Luxembourg,LU,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",2019,7,613894.0,1.1402619996286004e-05,1.1402619996286003,0.6360266839259378
Luxembourg,LU,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",2019,176,613894.0,0.00028669444562090524,28.669444562090522,1.289289513713885
Hungary,HU,Malignant neoplasms (C00-C97),2019,32012,9700272.0,0.0033001136462977535,330.01136462977536,0.9816056389796898
Hungary,HU,"Endocrine, nutritional and metabolic diseases (E00-E90)",2019,3532,9700272.0,0.0003641135011471843,36.41135011471843,1.0940128953605492
Hungary,HU,Mental and behavioural disorders (F00-F99),2019,4492,9700272.0,0.0004630797981747316,46.30797981747316,1.2648423206571606
Hungary,HU,Diseases of the circulatory system (I00-I99),2019,63609,9700272.0,0.00655744498710964,655.744498710964,0.9918806489622354
Hungary,HU,Diseases of the respiratory system (J00-J99),2019,8315,9700272.0,0.0008571924581083912,85.71924581083911,1.0541205558816087
Hungary,HU,Diseases of the digestive system (K00-K93),2019,6354,9700272.0,0.0006550331784510785,65.50331784510786,1.0205979806005034
Hungary,HU,Diseases of the skin and subcutaneous tissue (L00-L99),2019,136,9700272.0,1.4020225412235863e-05,1.4020225412235863,1.1616074744114109
Hungary,HU,Diseases of the musculoskeletal system and connective tissue (M00-M99),2019,455,9700272.0,4.6905901195347926e-05,4.690590119534793,1.0983792947081485
Hungary,HU,Diseases of the genitourinary system (N00-N99),2019,881,9700272.0,9.082219550132202e-05,9.082219550132201,1.0114592190667606
Hungary,HU,"Pregnancy, childbirth and the puerperium (O00-O99)",2019,10,9700272.0,1.030898927370284e-06,0.1030898927370284,1.0068824359590332
Hungary,HU,Certain conditions originating in the perinatal period (P00-P96),2019,191,9700272.0,1.9690169512772427e-05,1.9690169512772426,0.9693439587038734
Hungary,HU,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",2019,264,9700272.0,2.72157316825755e-05,2.72157316825755,0.8890928878784152
Hungary,HU,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",2019,329,9700272.0,3.391657471048235e-05,3.3916574710482346,1.4866986499324721
Malta,MT,Malignant neoplasms (C00-C97),2019,949,492968.0,0.001925074244170007,192.5074244170007,0.9258744188983483
Malta,MT,"Endocrine, nutritional and metabolic diseases (E00-E90)",2019,224,492968.0,0.00045439054867658755,45.439054867658754,1.0821709051554473
Malta,MT,Mental and behavioural disorders (F00-F99),2019,234,492968.0,0.0004746758410282209,47.46758410282209,1.313856039987571
Malta,MT,Diseases of the circulatory system (I00-I99),2019,1262,492968.0,0.0025600038947761316,256.00038947761317,0.8796396317547386
Malta,MT,Diseases of the respiratory system (J00-J99),2019,461,492968.0,0.0009351519774102985,93.51519774102985,1.170621493540169
Malta,MT,Diseases of the digestive system (K00-K93),2019,115,492968.0,0.00023328086204378378,23.32808620437838,0.948696786675826
Malta,MT,Diseases of the skin and subcutaneous tissue (L00-L99),2019,12,492968.0,2.4342350821960046e-05,2.434235082196005,0.5858790269899202
Malta,MT,Diseases of the musculoskeletal system and connective tissue (M00-M99),2019,13,492968.0,2.6370880057123384e-05,2.6370880057123385,0.8668034325593498
Malta,MT,Diseases of the genitourinary system (N00-N99),2019,92,492968.0,0.00018662468963502702,18.6624689635027,0.9471588090505794
Malta,MT,"Pregnancy, childbirth and the puerperium (O00-O99)",2019,0,492968.0,0.0,0.0,
Malta,MT,Certain conditions originating in the perinatal period (P00-P96),2019,18,492968.0,3.651352623294007e-05,3.6513526232940072,1.005182687135411
Malta,MT,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",2019,19,492968.0,3.854205546810341e-05,3.854205546810341,1.1316182253157276
Malta,MT,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",2019,23,492968.0,4.6656172408756754e-05,4.665617240875675,1.6512974873788562
Netherlands,NL,Malignant neoplasms (C00-C97),2019,45282,17282163.0,0.002620158136455489,262.01581364554886,0.9903346727312828
Netherlands,NL,"Endocrine, nutritional and metabolic diseases (E00-E90)",2019,3564,17282163.0,0.00020622418617391816,20.622418617391816,0.9629591725586067
Netherlands,NL,Mental and behavioural disorders (F00-F99),2019,12782,17282163.0,0.0007396064948583114,73.96064948583114,1.0464213509117228
Netherlands,NL,Diseases of the circulatory system (I00-I99),2019,37832,17282163.0,0.002189077837073982,218.9077837073982,0.9540815270141232
Netherlands,NL,Diseases of the respiratory system (J00-J99),2019,12657,17282163.0,0.0007323736039290916,73.23736039290915,0.9896310503241901
Netherlands,NL,Diseases of the digestive system (K00-K93),2019,4708,17282163.0,0.0002724196039581388,27.24196039581388,1.0099856968142864
Netherlands,NL,Diseases of the skin and subcutaneous tissue (L00-L99),2019,322,17282163.0,1.8631927033670496e-05,1.8631927033670495,1.1813558320552004
Netherlands,NL,Diseases of the musculoskeletal system and connective tissue (M00-M99),2019,1095,17282163.0,6.336012453996644e-05,6.336012453996644,0.9568875309817486
Netherlands,NL,Diseases of the genitourinary system (N00-N99),2019,3353,17282163.0,0.00019401506628539494,19.401506628539494,1.0010106332621007
Netherlands,NL,"Pregnancy, childbirth and the puerperium (O00-O99)",2019,9,17282163.0,5.207681469038337e-07,0.052076814690383375,1.6564098424919755
Netherlands,NL,Certain conditions originating in the perinatal period (P00-P96),2019,388,17282163.0,2.245089344429861e-05,2.2450893444298607,1.0337350660776345
Netherlands,NL,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",2019,516,17282163.0,2.98573737558198e-05,2.98573737558198,1.111605789831951
Netherlands,NL,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",2019,4987,17282163.0,0.00028856341651215764,28.856341651215764,1.144572153899073
Austria,AT,Malignant neoplasms (C00-C97),2019,20748,8858775.0,0.0023420845432918207,234.20845432918208,0.9924276688437554
Austria,AT,"Endocrine, nutritional and metabolic diseases (E00-E90)",2019,3607,8858775.0,0.0004071669051307884,40.71669051307884,0.8389683819755906
Austria,AT,Mental and behavioural disorders (F00-F99),2019,3351,8858775.0,0.0003782690044616778,37.826900446167784,1.434963189808529
Austria,AT,Diseases of the circulatory system (I00-I99),2019,32612,8858775.0,0.0036813216274259137,368.1321627425914,0.926767857406349
Austria,AT,Diseases of the respiratory system (J00-J99),2019,5347,8858775.0,0.0006035823237411493,60.358232374114934,1.1060653407060166
Austria,AT,Diseases of the digestive system (K00-K93),2019,3076,8858775.0,0.0003472263377272817,34.72263377272817,1.0320035407108579
Austria,AT,Diseases of the skin and subcutaneous tissue (L00-L99),2019,94,8858775.0,1.0610947901939038e-05,1.0610947901939038,1.3120608043093247
Austria,AT,Diseases of the musculoskeletal system and connective tissue (M00-M99),2019,369,8858775.0,4.165361463633516e-05,4.1653614636335154,1.1742082670936
Austria,AT,Diseases of the genitourinary system (N00-N99),2019,1866,8858775.0,0.00021063860409593877,21.063860409593875,1.0321403372510574
Austria,AT,"Pregnancy, childbirth and the puerperium (O00-O99)",2019,5,8858775.0,5.644121224435658e-07,0.05644121224435658,1.1306979295302388
Austria,AT,Certain conditions originating in the perinatal period (P00-P96),2019,154,8858775.0,1.7383893371261828e-05,1.7383893371261827,1.0439061851048796
Austria,AT,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",2019,266,8858775.0,3.0026724913997702e-05,3.00267249139977,0.9852198127798284
Austria,AT,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",2019,1063,8858775.0,0.0001199940172315021,11.99940172315021,1.1208426100760864
Poland,PL,Malignant neoplasms (C00-C97),2019,100374,37972812.0,0.0026433122730020625,264.33122730020625,1.0027924374183692
Poland,PL,"Endocrine, nutritional and metabolic diseases (E00-E90)",2019,10024,37972812.0,0.00026397834324200166,26.397834324200165,1.1127138519555524
Poland,PL,Mental and behavioural disorders (F00-F99),2019,3810,37972812.0,0.00010033494490742481,10.03349449074248,1.2495160073431666
Poland,PL,Diseases of the circulatory system (I00-I99),2019,161905,37972812.0,0.0042637084659413686,426.3708465941369,0.941023181434451
Poland,PL,Diseases of the respiratory system (J00-J99),2019,27259,37972812.0,0.0007178557121342501,71.78557121342502,1.1101907382409275
Poland,PL,Diseases of the digestive system (K00-K93),2019,17635,37972812.0,0.0004644112213759676,46.44112213759676,1.1117870524657905
Poland,PL,Diseases of the skin and subcutaneous tissue (L00-L99),2019,494,37972812.0,1.3009307817393138e-05,1.3009307817393139,1.6129271555031275
Poland,PL,Diseases of the musculoskeletal system and connective tissue (M00-M99),2019,573,37972812.0,1.508974368292767e-05,1.508974368292767,1.0204066965909533
Poland,PL,Diseases of the genitourinary system (N00-N99),2019,4531,37972812.0,0.00011932221400932856,11.932221400932857,1.289426034987072
Poland,PL,"Pregnancy, childbirth and the puerperium (O00-O99)",2019,4,37972812.0,1.0533852483719141e-07,0.010533852483719141,0.500080978765299
Poland,PL,Certain conditions originating in the perinatal period (P00-P96),2019,751,37972812.0,1.9777308038182686e-05,1.9777308038182686,0.9083065039979934
Poland,PL,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",2019,788,37972812.0,2.075168939292671e-05,2.075168939292671,0.9276414640857459
Poland,PL,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",2019,45336,37972812.0,0.0011939068405047275,119.39068405047274,1.4413676252281526
Portugal,PT,Malignant neoplasms (C00-C97),2019,28544,10333496.0,0.0027622790970258273,276.22790970258274,1.0542264201722333
Portugal,PT,"Endocrine, nutritional and metabolic diseases (E00-E90)",2019,4956,10333496.0,0.00047960535330927694,47.96053533092769,0.8918913574434615
Portugal,PT,Mental and behavioural disorders (F00-F99),2019,5676,10333496.0,0.0005492816758239418,54.92816758239418,1.5545188145555489
Portugal,PT,Diseases of the circulatory system (I00-I99),2019,32586,10333496.0,0.0031534342298095435,315.34342298095436,1.0049612754799717
Portugal,PT,Diseases of the respiratory system (J00-J99),2019,12243,10333496.0,0.0011847878007597817,118.47878007597816,0.9269387058566502
Portugal,PT,Diseases of the digestive system (K00-K93),2019,4847,10333496.0,0.00046905713226191794,46.90571322619179,1.0027023143133353
Portugal,PT,Diseases of the skin and subcutaneous tissue (L00-L99),2019,427,10333496.0,4.132193015800268e-05,4.132193015800268,2.7408973859772012
Portugal,PT,Diseases of the musculoskeletal system and connective tissue (M00-M99),2019,554,10333496.0,5.361205926822829e-05,5.361205926822829,1.2272595418181973
Portugal,PT,Diseases of the genitourinary system (N00-N99),2019,3131,10333496.0,0.0003029952302686332,30.29952302686332,0.9409366447145052
Portugal,PT,"Pregnancy, childbirth and the puerperium (O00-O99)",2019,12,10333496.0,1.161272041911082e-06,0.11612720419110821,1.4441578701609443
Portugal,PT,Certain conditions originating in the perinatal period (P00-P96),2019,144,10333496.0,1.3935264502932987e-05,1.3935264502932987,0.9343422516531392
Portugal,PT,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",2019,240,10333496.0,2.3225440838221642e-05,2.322544083822164,1.283357547139036
Portugal,PT,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",2019,6694,10333496.0,0.0006477962540460653,64.77962540460653,0.98635385164163
Romania,RO,Malignant neoplasms (C00-C97),2019,49932,19414458.0,0.002571897706338235,257.1897706338235,0.9890363348929162
Romania,RO,"Endocrine, nutritional and metabolic diseases (E00-E90)",2019,3101,19414458.0,0.00015972632354712142,15.972632354712141,1.1391118904907291
Romania,RO,Mental and behavioural disorders (F00-F99),2019,347,19414458.0,1.7873277739713362e-05,1.7873277739713362,1.028434615931314
Romania,RO,Diseases of the circulatory system (I00-I99),2019,145342,19414458.0,0.007486276464684206,748.6276464684206,0.9800042232210716
Romania,RO,Diseases of the respiratory system (J00-J99),2019,17765,19414458.0,0.0009150397090663051,91.50397090663051,1.2020750471732233
Romania,RO,Diseases of the digestive system (K00-K93),2019,15706,19414458.0,0.0008089847267433374,80.89847267433373,1.091057018045354
Romania,RO,Diseases of the skin and subcutaneous tissue (L00-L99),2019,89,19414458.0,4.584212446208903e-06,0.45842124462089023,1.0328304795315961
Romania,RO,Diseases of the musculoskeletal system and connective tissue (M00-M99),2019,51,19414458.0,2.626908255692742e-06,0.2626908255692742,0.9911833837170333
Romania,RO,Diseases of the genitourinary system (N00-N99),2019,4538,19414458.0,0.00023374332675164046,23.374332675164045,1.258998805320624
Romania,RO,"Pregnancy, childbirth and the puerperium (O00-O99)",2019,20,19414458.0,1.0301601002716636e-06,0.10301601002716636,0.8981769354653509
Romania,RO,Certain conditions originating in the perinatal period (P00-P96),2019,455,19414458.0,2.3436142281180345e-05,2.3436142281180343,0.904589571273023
Romania,RO,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",2019,313,19414458.0,1.6122005569251534e-05,1.6122005569251534,0.7892378588982405
Romania,RO,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",2019,934,19414458.0,4.8108476682686685e-05,4.810847668268669,1.2700782165787352
Slovenia,SI,Malignant neoplasms (C00-C97),2019,6271,2080908.0,0.0030135882989541104,301.358829895411,0.989193824272058
Slovenia,SI,"Endocrine, nutritional and metabolic diseases (E00-E90)",2019,449,2080908.0,0.0002157711921911012,21.57711921911012,1.1742210954426242
Slovenia,SI,Mental and behavioural disorders (F00-F99),2019,501,2080908.0,0.0002407602834916296,24.07602834916296,1.5696115548240444
Slovenia,SI,Diseases of the circulatory system (I00-I99),2019,7951,2080908.0,0.0038209281717404135,382.09281717404133,0.9811690516939018
Slovenia,SI,Diseases of the respiratory system (J00-J99),2019,1080,2080908.0,0.0005190042039340518,51.900420393405184,0.8268982252151649
Slovenia,SI,Diseases of the digestive system (K00-K93),2019,907,2080908.0,0.00043586741941498613,43.586741941498616,0.9938616158868443
Slovenia,SI,Diseases of the skin and subcutaneous tissue (L00-L99),2019,5,2080908.0,2.402797240435425e-06,0.2402797240435425,0.4021318936488356
Slovenia,SI,Diseases of the musculoskeletal system and connective tissue (M00-M99),2019,96,2080908.0,4.6133707016360165e-05,4.613370701636017,1.400554524780898
Slovenia,SI,Diseases of the genitourinary system (N00-N99),2019,194,2080908.0,9.32285329288945e-05,9.32285329288945,0.6351421470557745
Slovenia,SI,"Pregnancy, childbirth and the puerperium (O00-O99)",2019,0,2080908.0,0.0,0.0,0.0
Slovenia,SI,Certain conditions originating in the perinatal period (P00-P96),2019,23,2080908.0,1.1052867306002956e-05,1.1052867306002956,1.053157971057008
Slovenia,SI,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",2019,48,2080908.0,2.3066853508180082e-05,2.3066853508180083,1.3351661371174013
Slovenia,SI,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",2019,4,2080908.0,1.92223779234834e-06,0.192223779234834,0.566951952883643
Slovakia,SK,Malignant neoplasms (C00-C97),2019,13571,5450421.0,0.0024898994041010775,248.98994041010775,0.987720947065822
Slovakia,SK,"Endocrine, nutritional and metabolic diseases (E00-E90)",2019,853,5450421.0,0.00015650167207267109,15.650167207267108,0.9205759316473943
Slovakia,SK,Mental and behavioural disorders (F00-F99),2019,811,5450421.0,0.00014879584531176583,14.879584531176583,1.0715609630831604
Slovakia,SK,Diseases of the circulatory system (I00-I99),2019,22767,5450421.0,0.004177108520607858,417.7108520607858,0.9548809878106821
Slovakia,SK,Diseases of the respiratory system (J00-J99),2019,3263,5450421.0,0.0005986693504960442,59.86693504960442,0.9621497305883517
Slovakia,SK,Diseases of the digestive system (K00-K93),2019,3119,5450421.0,0.0005722493730300833,57.22493730300833,1.0257502992061374
Slovakia,SK,Diseases of the skin and subcutaneous tissue (L00-L99),2019,221,5450421.0,4.0547326527620524e-05,4.054732652762053,1.358473976095025
Slovakia,SK,Diseases of the musculoskeletal system and connective tissue (M00-M99),2019,64,5450421.0,1.1742212207093727e-05,1.1742212207093727,0.846058113865538
Slovakia,SK,Diseases of the genitourinary system (N00-N99),2019,871,5450421.0,0.00015980416925591618,15.98041692559162,0.9574278748547433
Slovakia,SK,"Pregnancy, childbirth and the puerperium (O00-O99)",2019,0,5450421.0,0.0,0.0,0.0
Slovakia,SK,Certain conditions originating in the perinatal period (P00-P96),2019,132,5450421.0,2.4218312677130814e-05,2.4218312677130815,1.110776926359746
Slovakia,SK,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",2019,173,5450421.0,3.174066737230023e-05,3.174066737230023,1.151002080643844
Slovakia,SK,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",2019,1342,5450421.0,0.0002462195122174966,24.62195122174966,1.3875055338244306
Finland,FI,Malignant neoplasms (C00-C97),2019,12905,5517919.0,0.0023387440083843204,233.87440083843205,1.0336452109794692
Finland,FI,"Endocrine, nutritional and metabolic diseases (E00-E90)",2019,804,5517919.0,0.0001457071044355671,14.57071044355671,1.125260994573278
Finland,FI,Mental and behavioural disorders (F00-F99),2019,2625,5517919.0,0.0004757228223176165,47.57228223176165,1.0994656713083513
Finland,FI,Diseases of the circulatory system (I00-I99),2019,18337,5517919.0,0.0033231731020335747,332.31731020335747,0.9391456425756929
Finland,FI,Diseases of the respiratory system (J00-J99),2019,1970,5517919.0,0.00035701865141550646,35.70186514155065,0.9558847229146192
Finland,FI,Diseases of the digestive system (K00-K93),2019,2357,5517919.0,0.0004271537875057608,42.71537875057608,1.0382349719320503
Finland,FI,Diseases of the skin and subcutaneous tissue (L00-L99),2019,23,5517919.0,4.168238062211497e-06,0.4168238062211497,0.9147050057365685
Finland,FI,Diseases of the musculoskeletal system and connective tissue (M00-M99),2019,200,5517919.0,3.624554836705649e-05,3.624554836705649,0.9440550373022827
Finland,FI,Diseases of the genitourinary system (N00-N99),2019,198,5517919.0,3.588309288338593e-05,3.5883092883385928,0.8023696571349158
Finland,FI,"Pregnancy, childbirth and the puerperium (O00-O99)",2019,5,5517919.0,9.061387091764123e-07,0.09061387091764123,1.6585145811441244
Finland,FI,Certain conditions originating in the perinatal period (P00-P96),2019,36,5517919.0,6.5241987060701685e-06,0.6524198706070169,0.7207709867456001
Finland,FI,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",2019,170,5517919.0,3.080871611199802e-05,3.0808716111998025,0.9307396884302903
Finland,FI,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",2019,222,5517919.0,4.0232558687432706e-05,4.023255868743271,0.6989921302042038
Sweden,SE,Malignant neoplasms (C00-C97),2019,22515,10230185.0,0.0022008399652596704,220.08399652596702,0.95788499643041
Sweden,SE,"Endocrine, nutritional and metabolic diseases (E00-E90)",2019,2748,10230185.0,0.0002686168431949178,26.861684319491783,0.9940386332036583
Sweden,SE,Mental and behavioural disorders (F00-F99),2019,6523,10230185.0,0.0006376228777876451,63.76228777876451,0.9779472616731844
Sweden,SE,Diseases of the circulatory system (I00-I99),2019,28388,10230185.0,0.0027749253801373094,277.49253801373095,0.8666672881235444
Sweden,SE,Diseases of the respiratory system (J00-J99),2019,6178,10230185.0,0.0006038991474738727,60.38991474738727,0.9250986086813815
Sweden,SE,Diseases of the digestive system (K00-K93),2019,2938,10230185.0,0.0002871893323532272,28.718933235322723,0.9867020036475503
Sweden,SE,Diseases of the skin and subcutaneous tissue (L00-L99),2019,202,10230185.0,1.9745488473571103e-05,1.9745488473571102,0.9910013344458284
Sweden,SE,Diseases of the musculoskeletal system and connective tissue (M00-M99),2019,457,10230185.0,4.467172392288116e-05,4.467172392288116,0.915053946599511
Sweden,SE,Diseases of the genitourinary system (N00-N99),2019,1367,10230185.0,0.0001336241719968896,13.36241719968896,1.020430566884044
Sweden,SE,"Pregnancy, childbirth and the puerperium (O00-O99)",2019,4,10230185.0,3.9099977175388326e-07,0.03909997717538832,1.1614275247956103
Sweden,SE,Certain conditions originating in the perinatal period (P00-P96),2019,131,10230185.0,1.2805242524939676e-05,1.2805242524939675,0.8065243259161651
Sweden,SE,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",2019,263,10230185.0,2.5708234992817823e-05,2.5708234992817824,0.9532837002554192
Sweden,SE,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",2019,2482,10230185.0,0.00024261535837328456,24.261535837328456,1.0075880635958745
Iceland,IS,Malignant neoplasms (C00-C97),2019,632,356991.0,0.001770352753990997,177.0352753990997,0.9535527923184789
Iceland,IS,"Endocrine, nutritional and metabolic diseases (E00-E90)",2019,43,356991.0,0.00012045121585698238,12.045121585698238,0.8741706249356387
Iceland,IS,Mental and behavioural disorders (F00-F99),2019,104,356991.0,0.0002913238709099109,29.132387090991088,1.2837462448477086
Iceland,IS,Diseases of the circulatory system (I00-I99),2019,684,356991.0,0.0019160146894459523,191.60146894459524,0.890679347678995
Iceland,IS,Diseases of the respiratory system (J00-J99),2019,168,356991.0,0.0004706000991621638,47.06000991621638,0.8016608681918809
Iceland,IS,Diseases of the digestive system (K00-K93),2019,72,356991.0,0.00020168575678378446,20.168575678378446,0.9976617370579671
Iceland,IS,Diseases of the skin and subcutaneous tissue (L00-L99),2019,2,356991.0,5.602382132882902e-06,0.5602382132882903,0.5594416725957775
Iceland,IS,Diseases of the musculoskeletal system and connective tissue (M00-M99),2019,12,356991.0,3.361429279729741e-05,3.361429279729741,0.8841031577468617
Iceland,IS,Diseases of the genitourinary system (N00-N99),2019,34,356991.0,9.524049625900933e-05,9.524049625900933,1.1314540764734882
Iceland,IS,"Pregnancy, childbirth and the puerperium (O00-O99)",2019,0,356991.0,0.0,0.0,
Iceland,IS,Certain conditions originating in the perinatal period (P00-P96),2019,4,356991.0,1.1204764265765804e-05,1.1204764265765805,0.7489311322535968
Iceland,IS,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",2019,10,356991.0,2.801191066441451e-05,2.801191066441451,1.4012720368003142
Iceland,IS,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",2019,10,356991.0,2.801191066441451e-05,2.801191066441451,1.1639698390559778
Liechtenstein,LI,Malignant neoplasms (C00-C97),2019,29,38378.0,0.0007556412528010839,75.5641252801084,0.7748876757155126
Liechtenstein,LI,"Endocrine, nutritional and metabolic diseases (E00-E90)",2019,0,38378.0,0.0,0.0,0.0
Liechtenstein,LI,Mental and behavioural disorders (F00-F99),2019,2,38378.0,5.2113189848350616e-05,5.211318984835062,0.6519092689071332
Liechtenstein,LI,Diseases of the circulatory system (I00-I99),2019,67,38378.0,0.0017457918599197457,174.57918599197455,1.0653384176764786
Liechtenstein,LI,Diseases of the respiratory system (J00-J99),2019,20,38378.0,0.0005211318984835062,52.11318984835062,0.8282172133136576
Liechtenstein,LI,Diseases of the digestive system (K00-K93),2019,5,38378.0,0.00013028297462087655,13.028297462087655,0.9184930840728972
Liechtenstein,LI,Diseases of the skin and subcutaneous tissue (L00-L99),2019,0,38378.0,0.0,0.0,0.0
Liechtenstein,LI,Diseases of the musculoskeletal system and connective tissue (M00-M99),2019,0,38378.0,0.0,0.0,0.0
Liechtenstein,LI,Diseases of the genitourinary system (N00-N99),2019,4,38378.0,0.00010422637969670123,10.422637969670124,0.6902812087208883
Liechtenstein,LI,"Pregnancy, childbirth and the puerperium (O00-O99)",2019,0,38378.0,0.0,0.0,
Liechtenstein,LI,Certain conditions originating in the perinatal period (P00-P96),2019,0,38378.0,0.0,0.0,
Liechtenstein,LI,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",2019,0,38378.0,0.0,0.0,
Liechtenstein,LI,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",2019,26,38378.0,0.000677471468028558,67.7471468028558,1.5272108551413892
Norway,NO,Malignant neoplasms (C00-C97),2019,10856,5328212.0,0.002037456467572987,203.7456467572987,0.9777401771973727
Norway,NO,"Endocrine, nutritional and metabolic diseases (E00-E90)",2019,1026,5328212.0,0.00019255990564939985,19.255990564939985,0.9846353331613087
Norway,NO,Mental and behavioural disorders (F00-F99),2019,3108,5328212.0,0.0005833101235461352,58.33101235461352,1.0743607628349972
Norway,NO,Diseases of the circulatory system (I00-I99),2019,9755,5328212.0,0.0018308205454287479,183.0820545428748,0.8649619157511422
Norway,NO,Diseases of the respiratory system (J00-J99),2019,4382,5328212.0,0.0008224147237384699,82.24147237384699,0.9737891797632328
Norway,NO,Diseases of the digestive system (K00-K93),2019,1293,5328212.0,0.0002426705243710273,24.26705243710273,0.9882726832435111
Norway,NO,Diseases of the skin and subcutaneous tissue (L00-L99),2019,105,5328212.0,1.9706423092774835e-05,1.9706423092774836,0.9230152441085001
Norway,NO,Diseases of the musculoskeletal system and connective tissue (M00-M99),2019,274,5328212.0,5.142438026114577e-05,5.142438026114577,0.9185802896952853
Norway,NO,Diseases of the genitourinary system (N00-N99),2019,858,5328212.0,0.0001610296287009601,16.102962870096007,1.014830780673666
Norway,NO,"Pregnancy, childbirth and the puerperium (O00-O99)",2019,0,5328212.0,0.0,0.0,
Norway,NO,Certain conditions originating in the perinatal period (P00-P96),2019,51,5328212.0,9.571691216490636e-06,0.9571691216490635,0.7596022215081585
Norway,NO,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",2019,128,5328212.0,2.4023068151192182e-05,2.402306815119218,0.956218504151708
Norway,NO,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",2019,1896,5328212.0,0.0003558416969895342,35.58416969895342,1.2880753462454535
Switzerland,CH,Malignant neoplasms (C00-C97),2019,17506,8544527.0,0.0020487968497261465,204.87968497261465,0.9721508555584848
Switzerland,CH,"Endocrine, nutritional and metabolic diseases (E00-E90)",2019,1770,8544527.0,0.00020715014418001138,20.715014418001136,0.9701226589456875
Switzerland,CH,Mental and behavioural disorders (F00-F99),2019,5840,8544527.0,0.0006834784418142748,68.34784418142748,1.0477726618999927
Switzerland,CH,Diseases of the circulatory system (I00-I99),2019,20185,8544527.0,0.0023623308815104685,236.23308815104684,0.9194700558081803
Switzerland,CH,Diseases of the respiratory system (J00-J99),2019,4607,8544527.0,0.0005391755447668431,53.91755447668431,0.9961716769090648
Switzerland,CH,Diseases of the digestive system (K00-K93),2019,2655,8544527.0,0.00031072521627001706,31.072521627001706,1.0373317740159385
Switzerland,CH,Diseases of the skin and subcutaneous tissue (L00-L99),2019,121,8544527.0,1.4161111551288913e-05,1.4161111551288912,1.0248254380291364
Switzerland,CH,Diseases of the musculoskeletal system and connective tissue (M00-M99),2019,691,8544527.0,8.087048001603834e-05,8.087048001603835,0.9887165254527601
Switzerland,CH,Diseases of the genitourinary system (N00-N99),2019,1260,8544527.0,0.00014746281450102504,14.746281450102504,1.0883842098556626
Switzerland,CH,"Pregnancy, childbirth and the puerperium (O00-O99)",2019,7,8544527.0,8.19237858339028e-07,0.0819237858339028,1.460763188897316
Switzerland,CH,Certain conditions originating in the perinatal period (P00-P96),2019,181,8544527.0,2.118315033705201e-05,2.1183150337052012,0.9922501859700161
Switzerland,CH,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",2019,262,8544527.0,3.066290269783219e-05,3.0662902697832193,0.8653479925192301
Switzerland,CH,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",2019,3861,8544527.0,0.0004518681958638553,45.18681958638553,1.642782898907081
